DisciplineName,EventUnitName,ID,DisciplineCode,GenderCode,EventCode,PhaseCode,EventID,EventName,PhaseID,PhaseName,DisciplineID,EventOrder,PhaseType,EventUnitType,OlympicDay,StartDate,EndDate,Venue,VenueDescription,Location,LocationDescription,Status,StatusDescription,CompetitorCode,NOC,CompetitorName,Position,Mark,MedalType,IRM
Hockey sobre césped,"Masculino, grupo A",HOCMTEAM11------------GPA-000800--,HOC,M,,GPA-,HOCMTEAM11------------------------,Masculino,HOCMTEAM11------------GPA---------,"Masculino, grupo A",HOC-------------------------------,0,3,HTEAM,2024-07-30,2024-07-30T10:30:00+02:00,2024-07-30T12:00:00+02:00,YDM,Estadio Yves-du-Manoir,HO2,Estadio Yves-du-Manoir - Campo 2,SCHEDULED,Programado,HOCMTEAM11--GER01,GER,Alemania,,,,
Waterpolo,"Masculino, ronda preliminar - grupo B",WPOMTEAM7-------------GPB-000400--,WPO,M,,GPB-,WPOMTEAM7-------------------------,Masculino,WPOMTEAM7-------------GPB---------,"Masculino, eliminatoria previa, grupo B",WPO-------------------------------,0,3,HTEAM,2024-07-30,2024-07-30T10:30:00+02:00,2024-07-30T11:55:00+02:00,AQC,Centro Acuático,AQC,Centro Acuático,SCHEDULED,Programado,WPOMTEAM7---AUS01,AUS,Australia,,,,
Waterpolo,"Masculino, ronda preliminar - grupo B",WPOMTEAM7-------------GPB-000400--,WPO,M,,GPB-,WPOMTEAM7-------------------------,Masculino,WPOMTEAM7-------------GPB---------,"Masculino, eliminatoria previa, grupo B",WPO-------------------------------,0,3,HTEAM,2024-07-30,2024-07-30T10:30:00+02:00,2024-07-30T11:55:00+02:00,AQC,Centro Acuático,AQC,Centro Acuático,SCHEDULED,Programado,WPOMTEAM7---SRB01,SRB,Serbia,,,,
Baloncesto,"Masculino, fase de grupos - Grupo A",BKBMTEAM5-------------GPA-000300--,BKB,M,,GPA-,BKBMTEAM5-------------------------,Masculino,BKBMTEAM5-------------GPA---------,Fase de grupos masculino - Grupo A,BKB-------------------------------,0,3,HTEAM,2024-07-30,2024-07-30T11:00:00+02:00,2024-07-30T12:45:00+02:00,LIL,Estadio Pierre Mauroy,LIL,Estadio Pierre Mauroy,SCHEDULED,Programado,BKBMTEAM5---ESP01,ESP,España,,,,
Baloncesto,"Masculino, fase de grupos - Grupo A",BKBMTEAM5-------------GPA-000300--,BKB,M,,GPA-,BKBMTEAM5-------------------------,Masculino,BKBMTEAM5-------------GPA---------,Fase de grupos masculino - Grupo A,BKB-------------------------------,0,3,HTEAM,2024-07-30,2024-07-30T11:00:00+02:00,2024-07-30T12:45:00+02:00,LIL,Estadio Pierre Mauroy,LIL,Estadio Pierre Mauroy,SCHEDULED,Programado,BKBMTEAM5---GRE01,GRE,Grecia,,,,
Balonmano,"Femenino, ronda preliminar - Grupo A",HBLWTEAM7-------------GPA-000800--,HBL,W,,GPA-,HBLWTEAM7-------------------------,Femenino,HBLWTEAM7-------------GPA---------,"Femenino, ronda preliminar - grupo A",HBL-------------------------------,0,3,HTEAM,2024-07-30,2024-07-30T11:00:00+02:00,2024-07-30T12:30:00+02:00,SP6,Paris Sur Arena 6,SP6,South Paris Arena 6,SCHEDULED,Programado,HBLWTEAM7---NOR01,NOR,Noruega,,,,
Balonmano,"Femenino, ronda preliminar - Grupo A",HBLWTEAM7-------------GPA-000800--,HBL,W,,GPA-,HBLWTEAM7-------------------------,Femenino,HBLWTEAM7-------------GPA---------,"Femenino, ronda preliminar - grupo A",HBL-------------------------------,0,3,HTEAM,2024-07-30,2024-07-30T11:00:00+02:00,2024-07-30T12:30:00+02:00,SP6,Paris Sur Arena 6,SP6,South Paris Arena 6,SCHEDULED,Programado,HBLWTEAM7---KOR01,KOR,República de Corea,,,,
Voleibol de playa,"Femenino, preliminares - grupo A",VBVWTEAM2-------------GPA-000300--,VBV,W,,GPA-,VBVWTEAM2-------------------------,Femenino,VBVWTEAM2-------------GPA---------,"Fem., fase preliminar, partidos grupo A",VBV-------------------------------,0,3,HTEAM,2024-07-30,2024-07-30T11:00:00+02:00,2024-07-30T11:50:00+02:00,EIF,Estadio Torre Eiffel,BV0,Estadio de la Torre Eiffel - Pista central,SCHEDULED,Programado,VBVWTEAM2---ITA01,ITA,GOTTARDI/MENEGATTI,,,,
Voleibol de playa,"Femenino, preliminares - grupo A",VBVWTEAM2-------------GPA-000300--,VBV,W,,GPA-,VBVWTEAM2-------------------------,Femenino,VBVWTEAM2-------------GPA---------,"Fem., fase preliminar, partidos grupo A",VBV-------------------------------,0,3,HTEAM,2024-07-30,2024-07-30T11:00:00+02:00,2024-07-30T11:50:00+02:00,EIF,Estadio Torre Eiffel,BV0,Estadio de la Torre Eiffel - Pista central,SCHEDULED,Programado,VBVWTEAM2---EGY01,EGY,MARWA/D. ELGHOBASHY,,,,
Voleibol de playa,"Masculino, preliminares - grupo D",VBVMTEAM2-------------GPD-000300--,VBV,M,,GPD-,VBVMTEAM2-------------------------,Masculino,VBVMTEAM2-------------GPD---------,"Masc., fase preliminar, partidos grupo D",VBV-------------------------------,0,3,HTEAM,2024-07-30,2024-07-30T12:00:00+02:00,2024-07-30T12:50:00+02:00,EIF,Estadio Torre Eiffel,BV0,Estadio de la Torre Eiffel - Pista central,SCHEDULED,Programado,VBVMTEAM2---BRA01,BRA,GEORGE/ANDRE,,,,
Voleibol de playa,"Masculino, preliminares - grupo D",VBVMTEAM2-------------GPD-000300--,VBV,M,,GPD-,VBVMTEAM2-------------------------,Masculino,VBVMTEAM2-------------GPD---------,"Masc., fase preliminar, partidos grupo D",VBV-------------------------------,0,3,HTEAM,2024-07-30,2024-07-30T12:00:00+02:00,2024-07-30T12:50:00+02:00,EIF,Estadio Torre Eiffel,BV0,Estadio de la Torre Eiffel - Pista central,SCHEDULED,Programado,VBVMTEAM2---CUB01,CUB,DIAZ/ALAYO,,,,
Waterpolo,"Masculino, ronda preliminar - grupo A",WPOMTEAM7-------------GPA-000400--,WPO,M,,GPA-,WPOMTEAM7-------------------------,Masculino,WPOMTEAM7-------------GPA---------,"Masculino, eliminatoria previa, grupo A",WPO-------------------------------,0,3,HTEAM,2024-07-30,2024-07-30T12:05:00+02:00,2024-07-30T13:30:00+02:00,AQC,Centro Acuático,AQC,Centro Acuático,SCHEDULED,Programado,WPOMTEAM7---CRO01,CRO,Croacia,,,,
Waterpolo,"Masculino, ronda preliminar - grupo A",WPOMTEAM7-------------GPA-000400--,WPO,M,,GPA-,WPOMTEAM7-------------------------,Masculino,WPOMTEAM7-------------GPA---------,"Masculino, eliminatoria previa, grupo A",WPO-------------------------------,0,3,HTEAM,2024-07-30,2024-07-30T12:05:00+02:00,2024-07-30T13:30:00+02:00,AQC,Centro Acuático,AQC,Centro Acuático,SCHEDULED,Programado,WPOMTEAM7---ITA01,ITA,Italia,,,,
Hockey sobre césped,"Masculino, grupo A",HOCMTEAM11------------GPA-000900--,HOC,M,,GPA-,HOCMTEAM11------------------------,Masculino,HOCMTEAM11------------GPA---------,"Masculino, grupo A",HOC-------------------------------,0,3,HTEAM,2024-07-30,2024-07-30T12:45:00+02:00,2024-07-30T14:15:00+02:00,YDM,Estadio Yves-du-Manoir,HO1,Estadio Yves-du-Manoir - Campo 1,SCHEDULED,Programado,HOCMTEAM11--GBR01,GBR,Gran Bretaña,,,,
Hockey sobre césped,"Masculino, grupo A",HOCMTEAM11------------GPA-000900--,HOC,M,,GPA-,HOCMTEAM11------------------------,Masculino,HOCMTEAM11------------GPA---------,"Masculino, grupo A",HOC-------------------------------,0,3,HTEAM,2024-07-30,2024-07-30T12:45:00+02:00,2024-07-30T14:15:00+02:00,YDM,Estadio Yves-du-Manoir,HO1,Estadio Yves-du-Manoir - Campo 1,SCHEDULED,Programado,HOCMTEAM11--NED01,NED,Países Bajos,,,,
Voleibol,"Masculino, ronda preliminar, grupo C",VVOMTEAM6-------------GPC-000300--,VVO,M,,GPC-,VVOMTEAM6-------------------------,Masculino,VVOMTEAM6-------------GPC---------,"Masculino, ronda preliminar, grupo C",VVO-------------------------------,0,3,HTEAM,2024-07-30,2024-07-30T13:00:00+02:00,2024-07-30T15:15:00+02:00,SP1,Paris Sur Arena 1,SP1,South Paris Arena 1,SCHEDULED,Programado,VVOMTEAM6---USA01,USA,Estados Unidos,,,,
Voleibol,"Masculino, ronda preliminar, grupo C",VVOMTEAM6-------------GPC-000300--,VVO,M,,GPC-,VVOMTEAM6-------------------------,Masculino,VVOMTEAM6-------------GPC---------,"Masculino, ronda preliminar, grupo C",VVO-------------------------------,0,3,HTEAM,2024-07-30,2024-07-30T13:00:00+02:00,2024-07-30T15:15:00+02:00,SP1,Paris Sur Arena 1,SP1,South Paris Arena 1,SCHEDULED,Programado,VVOMTEAM6---GER01,GER,Alemania,,,,
Hockey sobre césped,"Masculino, grupo B",HOCMTEAM11------------GPB-000700--,HOC,M,,GPB-,HOCMTEAM11------------------------,Masculino,HOCMTEAM11------------GPB---------,"Masculino, grupo B",HOC-------------------------------,0,3,HTEAM,2024-07-30,2024-07-30T13:15:00+02:00,2024-07-30T14:45:00+02:00,YDM,Estadio Yves-du-Manoir,HO2,Estadio Yves-du-Manoir - Campo 2,SCHEDULED,Programado,HOCMTEAM11--IRL01,IRL,Irlanda,,,,
Hockey sobre césped,"Masculino, grupo B",HOCMTEAM11------------GPB-000700--,HOC,M,,GPB-,HOCMTEAM11------------------------,Masculino,HOCMTEAM11------------GPB---------,"Masculino, grupo B",HOC-------------------------------,0,3,HTEAM,2024-07-30,2024-07-30T13:15:00+02:00,2024-07-30T14:45:00+02:00,YDM,Estadio Yves-du-Manoir,HO2,Estadio Yves-du-Manoir - Campo 2,SCHEDULED,Programado,HOCMTEAM11--IND01,IND,India,,,,
Baloncesto,"Masculino, fase de grupos - Grupo A",BKBMTEAM5-------------GPA-000400--,BKB,M,,GPA-,BKBMTEAM5-------------------------,Masculino,BKBMTEAM5-------------GPA---------,Fase de grupos masculino - Grupo A,BKB-------------------------------,0,3,HTEAM,2024-07-30,2024-07-30T13:30:00+02:00,2024-07-30T15:15:00+02:00,LIL,Estadio Pierre Mauroy,LIL,Estadio Pierre Mauroy,SCHEDULED,Programado,BKBMTEAM5---CAN01,CAN,Canadá,,,,
Baloncesto,"Masculino, fase de grupos - Grupo A",BKBMTEAM5-------------GPA-000400--,BKB,M,,GPA-,BKBMTEAM5-------------------------,Masculino,BKBMTEAM5-------------GPA---------,Fase de grupos masculino - Grupo A,BKB-------------------------------,0,3,HTEAM,2024-07-30,2024-07-30T13:30:00+02:00,2024-07-30T15:15:00+02:00,LIL,Estadio Pierre Mauroy,LIL,Estadio Pierre Mauroy,SCHEDULED,Programado,BKBMTEAM5---AUS01,AUS,Australia,,,,
Balonmano,"Femenino, ronda preliminar - Grupo B",HBLWTEAM7-------------GPB-000700--,HBL,W,,GPB-,HBLWTEAM7-------------------------,Femenino,HBLWTEAM7-------------GPB---------,"Femenino, ronda preliminar - grupo B",HBL-------------------------------,0,3,HTEAM,2024-07-30,2024-07-30T14:00:00+02:00,2024-07-30T15:30:00+02:00,SP6,Paris Sur Arena 6,SP6,South Paris Arena 6,SCHEDULED,Programado,HBLWTEAM7---NED01,NED,Países Bajos,,,,
Balonmano,"Femenino, ronda preliminar - Grupo B",HBLWTEAM7-------------GPB-000700--,HBL,W,,GPB-,HBLWTEAM7-------------------------,Femenino,HBLWTEAM7-------------GPB---------,"Femenino, ronda preliminar - grupo B",HBL-------------------------------,0,3,HTEAM,2024-07-30,2024-07-30T14:00:00+02:00,2024-07-30T15:30:00+02:00,SP6,Paris Sur Arena 6,SP6,South Paris Arena 6,SCHEDULED,Programado,HBLWTEAM7---ESP01,ESP,España,,,,
Rugby 7,"Femenino, clasificación 5-8",RU7WTEAM7-------------SF5-000100--,RU7,W,,SF5-,RU7WTEAM7-------------------------,Femenino,RU7WTEAM7-------------SF5---------,"Femenino, clasificación 5-8",RU7-------------------------------,0,3,HTEAM,2024-07-30,2024-07-30T14:30:00+02:00,2024-07-30T14:46:00+02:00,STA,Estadio de Francia,STA,Estadio de Francia,SCHEDULED,Programado,LW21,,Perdedor W21,,,,
Rugby 7,"Femenino, clasificación 5-8",RU7WTEAM7-------------SF5-000100--,RU7,W,,SF5-,RU7WTEAM7-------------------------,Femenino,RU7WTEAM7-------------SF5---------,"Femenino, clasificación 5-8",RU7-------------------------------,0,3,HTEAM,2024-07-30,2024-07-30T14:30:00+02:00,2024-07-30T14:46:00+02:00,STA,Estadio de Francia,STA,Estadio de Francia,SCHEDULED,Programado,LW22,,Perdedor W22,,,,
Fútbol,"Masculino, grupo C",FBLMTEAM11------------GPC-000500--,FBL,M,,GPC-,FBLMTEAM11------------------------,Masculino,FBLMTEAM11------------GPC---------,"Masculino, grupo C",FBL-------------------------------,0,3,HTEAM,2024-07-30,2024-07-30T15:00:00+02:00,2024-07-30T17:00:00+02:00,PDP,Parque de los Príncipes,PDP,Parque de los Príncipes,SCHEDULED,Programado,FBLMTEAM11--DOM01,DOM,Rep. Dominicana,,,,
Fútbol,"Masculino, grupo C",FBLMTEAM11------------GPC-000500--,FBL,M,,GPC-,FBLMTEAM11------------------------,Masculino,FBLMTEAM11------------GPC---------,"Masculino, grupo C",FBL-------------------------------,0,3,HTEAM,2024-07-30,2024-07-30T15:00:00+02:00,2024-07-30T17:00:00+02:00,PDP,Parque de los Príncipes,PDP,Parque de los Príncipes,SCHEDULED,Programado,FBLMTEAM11--UZB01,UZB,Uzbekistán,,,,
Fútbol,"Masculino, grupo C",FBLMTEAM11------------GPC-000600--,FBL,M,,GPC-,FBLMTEAM11------------------------,Masculino,FBLMTEAM11------------GPC---------,"Masculino, grupo C",FBL-------------------------------,0,3,HTEAM,2024-07-30,2024-07-30T15:00:00+02:00,2024-07-30T17:00:00+02:00,BOR,Estadio de Burdeos,BOR,Estadio de Burdeos,SCHEDULED,Programado,FBLMTEAM11--ESP01,ESP,España,,,,
Fútbol,"Masculino, grupo C",FBLMTEAM11------------GPC-000600--,FBL,M,,GPC-,FBLMTEAM11------------------------,Masculino,FBLMTEAM11------------GPC---------,"Masculino, grupo C",FBL-------------------------------,0,3,HTEAM,2024-07-30,2024-07-30T15:00:00+02:00,2024-07-30T17:00:00+02:00,BOR,Estadio de Burdeos,BOR,Estadio de Burdeos,SCHEDULED,Programado,FBLMTEAM11--EGY01,EGY,Egipto,,,,
Rugby 7,"Femenino, clasificación 5-8",RU7WTEAM7-------------SF5-000200--,RU7,W,,SF5-,RU7WTEAM7-------------------------,Femenino,RU7WTEAM7-------------SF5---------,"Femenino, clasificación 5-8",RU7-------------------------------,0,3,HTEAM,2024-07-30,2024-07-30T15:00:00+02:00,2024-07-30T15:16:00+02:00,STA,Estadio de Francia,STA,Estadio de Francia,SCHEDULED,Programado,LW23,,Perdedor W23,,,,
Rugby 7,"Femenino, clasificación 5-8",RU7WTEAM7-------------SF5-000200--,RU7,W,,SF5-,RU7WTEAM7-------------------------,Femenino,RU7WTEAM7-------------SF5---------,"Femenino, clasificación 5-8",RU7-------------------------------,0,3,HTEAM,2024-07-30,2024-07-30T15:00:00+02:00,2024-07-30T15:16:00+02:00,STA,Estadio de Francia,STA,Estadio de Francia,SCHEDULED,Programado,LW24,,Perdedor W24,,,,
Voleibol de playa,"Masculino, preliminares - grupo D",VBVMTEAM2-------------GPD-000400--,VBV,M,,GPD-,VBVMTEAM2-------------------------,Masculino,VBVMTEAM2-------------GPD---------,"Masc., fase preliminar, partidos grupo D",VBV-------------------------------,0,3,HTEAM,2024-07-30,2024-07-30T15:00:00+02:00,2024-07-30T15:50:00+02:00,EIF,Estadio Torre Eiffel,BV0,Estadio de la Torre Eiffel - Pista central,SCHEDULED,Programado,VBVMTEAM2---USA01,USA,PARTAIN/BENESH,,,,
Voleibol de playa,"Masculino, preliminares - grupo D",VBVMTEAM2-------------GPD-000400--,VBV,M,,GPD-,VBVMTEAM2-------------------------,Masculino,VBVMTEAM2-------------GPD---------,"Masc., fase preliminar, partidos grupo D",VBV-------------------------------,0,3,HTEAM,2024-07-30,2024-07-30T15:00:00+02:00,2024-07-30T15:50:00+02:00,EIF,Estadio Torre Eiffel,BV0,Estadio de la Torre Eiffel - Pista central,SCHEDULED,Programado,VBVMTEAM2---MAR01,MAR,ABICHA/ELGRAOUI,,,,
Waterpolo,"Masculino, ronda preliminar - grupo B",WPOMTEAM7-------------GPB-000500--,WPO,M,,GPB-,WPOMTEAM7-------------------------,Masculino,WPOMTEAM7-------------GPB---------,"Masculino, eliminatoria previa, grupo B",WPO-------------------------------,0,3,HTEAM,2024-07-30,2024-07-30T15:00:00+02:00,2024-07-30T16:25:00+02:00,AQC,Centro Acuático,AQC,Centro Acuático,SCHEDULED,Programado,WPOMTEAM7---JPN01,JPN,Japón,,,,
Waterpolo,"Masculino, ronda preliminar - grupo B",WPOMTEAM7-------------GPB-000500--,WPO,M,,GPB-,WPOMTEAM7-------------------------,Masculino,WPOMTEAM7-------------GPB---------,"Masculino, eliminatoria previa, grupo B",WPO-------------------------------,0,3,HTEAM,2024-07-30,2024-07-30T15:00:00+02:00,2024-07-30T16:25:00+02:00,AQC,Centro Acuático,AQC,Centro Acuático,SCHEDULED,Programado,WPOMTEAM7---FRA01,FRA,Francia,,,,
Rugby 7,"Femenino, semifinal",RU7WTEAM7-------------SFNL000100--,RU7,W,,SFNL,RU7WTEAM7-------------------------,Femenino,RU7WTEAM7-------------SFNL--------,"Femenino, semifinales",RU7-------------------------------,0,3,HTEAM,2024-07-30,2024-07-30T15:30:00+02:00,2024-07-30T15:46:00+02:00,STA,Estadio de Francia,STA,Estadio de Francia,SCHEDULED,Programado,WW21,,Ganador W21,,,,
Rugby 7,"Femenino, semifinal",RU7WTEAM7-------------SFNL000100--,RU7,W,,SFNL,RU7WTEAM7-------------------------,Femenino,RU7WTEAM7-------------SFNL--------,"Femenino, semifinales",RU7-------------------------------,0,3,HTEAM,2024-07-30,2024-07-30T15:30:00+02:00,2024-07-30T15:46:00+02:00,STA,Estadio de Francia,STA,Estadio de Francia,SCHEDULED,Programado,WW22,,Ganador W22,,,,
Balonmano,"Femenino, ronda preliminar - Grupo B",HBLWTEAM7-------------GPB-000800--,HBL,W,,GPB-,HBLWTEAM7-------------------------,Femenino,HBLWTEAM7-------------GPB---------,"Femenino, ronda preliminar - grupo B",HBL-------------------------------,0,3,HTEAM,2024-07-30,2024-07-30T16:00:00+02:00,2024-07-30T17:30:00+02:00,SP6,Paris Sur Arena 6,SP6,South Paris Arena 6,SCHEDULED,Programado,HBLWTEAM7---HUN01,HUN,Hungría,,,,
Balonmano,"Femenino, ronda preliminar - Grupo B",HBLWTEAM7-------------GPB-000800--,HBL,W,,GPB-,HBLWTEAM7-------------------------,Femenino,HBLWTEAM7-------------GPB---------,"Femenino, ronda preliminar - grupo B",HBL-------------------------------,0,3,HTEAM,2024-07-30,2024-07-30T16:00:00+02:00,2024-07-30T17:30:00+02:00,SP6,Paris Sur Arena 6,SP6,South Paris Arena 6,SCHEDULED,Programado,HBLWTEAM7---ANG01,ANG,Angola,,,,
Rugby 7,"Femenino, semifinal",RU7WTEAM7-------------SFNL000200--,RU7,W,,SFNL,RU7WTEAM7-------------------------,Femenino,RU7WTEAM7-------------SFNL--------,"Femenino, semifinales",RU7-------------------------------,0,3,HTEAM,2024-07-30,2024-07-30T16:00:00+02:00,2024-07-30T16:16:00+02:00,STA,Estadio de Francia,STA,Estadio de Francia,SCHEDULED,Programado,WW23,,Ganador W23,,,,
Rugby 7,"Femenino, semifinal",RU7WTEAM7-------------SFNL000200--,RU7,W,,SFNL,RU7WTEAM7-------------------------,Femenino,RU7WTEAM7-------------SFNL--------,"Femenino, semifinales",RU7-------------------------------,0,3,HTEAM,2024-07-30,2024-07-30T16:00:00+02:00,2024-07-30T16:16:00+02:00,STA,Estadio de Francia,STA,Estadio de Francia,SCHEDULED,Programado,WW24,,Ganador W24,,,,
Voleibol de playa,"Femenino, preliminares - grupo E",VBVWTEAM2-------------GPE-000300--,VBV,W,,GPE-,VBVWTEAM2-------------------------,Femenino,VBVWTEAM2-------------GPE---------,"Fem., fase preliminar, partidos grupo E",VBV-------------------------------,0,3,HTEAM,2024-07-30,2024-07-30T16:00:00+02:00,2024-07-30T16:50:00+02:00,EIF,Estadio Torre Eiffel,BV0,Estadio de la Torre Eiffel - Pista central,SCHEDULED,Programado,VBVWTEAM2---BRA02,BRA,CAROL/BARBARA,,,,
Voleibol de playa,"Femenino, preliminares - grupo E",VBVWTEAM2-------------GPE-000300--,VBV,W,,GPE-,VBVWTEAM2-------------------------,Femenino,VBVWTEAM2-------------GPE---------,"Fem., fase preliminar, partidos grupo E",VBV-------------------------------,0,3,HTEAM,2024-07-30,2024-07-30T16:00:00+02:00,2024-07-30T16:50:00+02:00,EIF,Estadio Torre Eiffel,BV0,Estadio de la Torre Eiffel - Pista central,SCHEDULED,Programado,VBVWTEAM2---LTU01,LTU,PAULIKIENE/RAUPELYTE,,,,
Waterpolo,"Masculino, ronda preliminar - grupo A",WPOMTEAM7-------------GPA-000500--,WPO,M,,GPA-,WPOMTEAM7-------------------------,Masculino,WPOMTEAM7-------------GPA---------,"Masculino, eliminatoria previa, grupo A",WPO-------------------------------,0,3,HTEAM,2024-07-30,2024-07-30T16:35:00+02:00,2024-07-30T18:00:00+02:00,AQC,Centro Acuático,AQC,Centro Acuático,SCHEDULED,Programado,WPOMTEAM7---USA01,USA,Estados Unidos,,,,
Waterpolo,"Masculino, ronda preliminar - grupo A",WPOMTEAM7-------------GPA-000500--,WPO,M,,GPA-,WPOMTEAM7-------------------------,Masculino,WPOMTEAM7-------------GPA---------,"Masculino, eliminatoria previa, grupo A",WPO-------------------------------,0,3,HTEAM,2024-07-30,2024-07-30T16:35:00+02:00,2024-07-30T18:00:00+02:00,AQC,Centro Acuático,AQC,Centro Acuático,SCHEDULED,Programado,WPOMTEAM7---ROU01,ROU,Rumania,,,,
Fútbol,"Masculino, grupo B",FBLMTEAM11------------GPB-000500--,FBL,M,,GPB-,FBLMTEAM11------------------------,Masculino,FBLMTEAM11------------GPB---------,"Masculino, grupo B",FBL-------------------------------,0,3,HTEAM,2024-07-30,2024-07-30T17:00:00+02:00,2024-07-30T19:00:00+02:00,LYO,Estadio de Lyon,LYO,Estadio de Lyon,SCHEDULED,Programado,FBLMTEAM11--UKR01,UKR,Ucrania,,,,
Fútbol,"Masculino, grupo B",FBLMTEAM11------------GPB-000500--,FBL,M,,GPB-,FBLMTEAM11------------------------,Masculino,FBLMTEAM11------------GPB---------,"Masculino, grupo B",FBL-------------------------------,0,3,HTEAM,2024-07-30,2024-07-30T17:00:00+02:00,2024-07-30T19:00:00+02:00,LYO,Estadio de Lyon,LYO,Estadio de Lyon,SCHEDULED,Programado,FBLMTEAM11--ARG01,ARG,Argentina,,,,
Fútbol,"Masculino, grupo B",FBLMTEAM11------------GPB-000600--,FBL,M,,GPB-,FBLMTEAM11------------------------,Masculino,FBLMTEAM11------------GPB---------,"Masculino, grupo B",FBL-------------------------------,0,3,HTEAM,2024-07-30,2024-07-30T17:00:00+02:00,2024-07-30T19:00:00+02:00,NIC,Estadio de Niza,NIC,Estadio de Niza,SCHEDULED,Programado,FBLMTEAM11--MAR01,MAR,Marruecos,,,,
Fútbol,"Masculino, grupo B",FBLMTEAM11------------GPB-000600--,FBL,M,,GPB-,FBLMTEAM11------------------------,Masculino,FBLMTEAM11------------GPB---------,"Masculino, grupo B",FBL-------------------------------,0,3,HTEAM,2024-07-30,2024-07-30T17:00:00+02:00,2024-07-30T19:00:00+02:00,NIC,Estadio de Niza,NIC,Estadio de Niza,SCHEDULED,Programado,FBLMTEAM11--IRQ01,IRQ,Iraq,,,,
Hockey sobre césped,"Masculino, grupo B",HOCMTEAM11------------GPB-000800--,HOC,M,,GPB-,HOCMTEAM11------------------------,Masculino,HOCMTEAM11------------GPB---------,"Masculino, grupo B",HOC-------------------------------,0,3,HTEAM,2024-07-30,2024-07-30T17:00:00+02:00,2024-07-30T18:30:00+02:00,YDM,Estadio Yves-du-Manoir,HO1,Estadio Yves-du-Manoir - Campo 1,SCHEDULED,Programado,HOCMTEAM11--ARG01,ARG,Argentina,,,,
Hockey sobre césped,"Masculino, grupo B",HOCMTEAM11------------GPB-000800--,HOC,M,,GPB-,HOCMTEAM11------------------------,Masculino,HOCMTEAM11------------GPB---------,"Masculino, grupo B",HOC-------------------------------,0,3,HTEAM,2024-07-30,2024-07-30T17:00:00+02:00,2024-07-30T18:30:00+02:00,YDM,Estadio Yves-du-Manoir,HO1,Estadio Yves-du-Manoir - Campo 1,SCHEDULED,Programado,HOCMTEAM11--NZL01,NZL,Nueva Zelandia,,,,
